question,stage,dataset,model,family,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_SHARED_FFN_R01_S3,,Q2_BEAUTY_SHARED_FFN_R01_S3,shared_ffn,Shared FFN,1,beauty_top01_rfmoe,3,860002,1,ok,overall_seen_target,0.11265827379937897,0.09563333333333332,0.0886,0.0697,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_shared_ffn_r01_s3_20260419_084514_783740_pid798521_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_shared_ffn_r01_s3_20260419_084514_783740_pid798521.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_SHARED_FFN_R01_S3.log,228.31239867210388,,2026-04-19T08:48:58.517732Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_FEATURE_ONLY_R02_S3,,Q2_BEAUTY_ROUTER_FEATURE_ONLY_R02_S3,router_feature_only,Router Feature Only,2,beauty_top02_rfmoe,3,860008,7,ok,overall_seen_target,0.11568952288224277,0.0903111111111111,0.091,0.0691,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_feature_only_r02_s3_20260419_084514_791987_pid798525_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_feature_only_r02_s3_20260419_084514_791987_pid798525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_FEATURE_ONLY_R02_S3.log,239.3086633682251,,2026-04-19T08:49:09.532610Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R02_S3,,Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R02_S3,router_hidden_only,Router Hidden Only,2,beauty_top02_rfmoe,3,860007,6,ok,overall_seen_target,0.11815555555555557,0.0967245364513643,0.091,0.0767,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_hidden_only_r02_s3_20260419_084514_677530_pid798524_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_hidden_only_r02_s3_20260419_084514_677530_pid798524.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R02_S3.log,256.53952527046204,,2026-04-19T08:49:26.757786Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_FEATURE_ONLY_R01_S3,,Q2_BEAUTY_ROUTER_FEATURE_ONLY_R01_S3,router_feature_only,Router Feature Only,1,beauty_top01_rfmoe,3,860004,3,ok,overall_seen_target,0.11925811974256101,0.09415555555555556,0.0891,0.0591,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_feature_only_r01_s3_20260419_084514_660771_pid798519_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_feature_only_r01_s3_20260419_084514_660771_pid798519.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_FEATURE_ONLY_R01_S3.log,260.3497414588928,,2026-04-19T08:49:30.555788Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R01_S3,,Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R01_S3,router_hidden_only,Router Hidden Only,1,beauty_top01_rfmoe,3,860003,2,ok,overall_seen_target,0.1212,0.08724753995091244,0.0902,0.0526,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_hidden_only_r01_s3_20260419_084514_772114_pid798522_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_hidden_only_r01_s3_20260419_084514_772114_pid798522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_HIDDEN_ONLY_R01_S3.log,268.3687319755554,,2026-04-19T08:49:38.571950Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTE_REC_FULL_R01_S3,,Q2_BEAUTY_ROUTE_REC_FULL_R01_S3,route_rec_full,RouteRec Full,1,beauty_top01_rfmoe,3,860001,0,ok,overall_seen_target,0.12149498133684501,0.08762042446667433,0.0902,0.0533,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_route_rec_full_r01_s3_20260419_084514_740033_pid798517_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_route_rec_full_r01_s3_20260419_084514_740033_pid798517.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTE_REC_FULL_R01_S3.log,268.76939272880554,,2026-04-19T08:49:38.966638Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTE_REC_FULL_R02_S3,,Q2_BEAUTY_ROUTE_REC_FULL_R02_S3,route_rec_full,RouteRec Full,2,beauty_top02_rfmoe,3,860005,4,ok,overall_seen_target,0.11907613882441728,0.09590000000000001,0.0921,0.0758,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_route_rec_full_r02_s3_20260419_084514_863906_pid798520_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_route_rec_full_r02_s3_20260419_084514_863906_pid798520.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTE_REC_FULL_R02_S3.log,272.9631681442261,,2026-04-19T08:49:43.171981Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_SHARED_FFN_R02_S3,,Q2_BEAUTY_SHARED_FFN_R02_S3,shared_ffn,Shared FFN,2,beauty_top02_rfmoe,3,860006,5,ok,overall_seen_target,0.11095214335581174,0.09420674217853603,0.0899,0.0741,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_shared_ffn_r02_s3_20260419_084514_829260_pid798523_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_shared_ffn_r02_s3_20260419_084514_829260_pid798523.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_SHARED_FFN_R02_S3.log,278.96789360046387,,2026-04-19T08:49:49.178728Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTE_REC_FULL_R03_S3,,Q2_BEAUTY_ROUTE_REC_FULL_R03_S3,route_rec_full,RouteRec Full,3,beauty_top03_rfmoe,3,860009,1,ok,overall_seen_target,0.10571111111111112,0.08263333333333332,0.069,0.0555,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_route_rec_full_r03_s3_20260419_084903_451168_pid799281_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_route_rec_full_r03_s3_20260419_084903_451168_pid799281.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTE_REC_FULL_R03_S3.log,229.90400958061218,,2026-04-19T08:52:48.429325Z
q2,q2,beauty,featured_moe_n3,route,Q2_BEAUTY_ROUTER_FEATURE_ONLY_R03_S3,,Q2_BEAUTY_ROUTER_FEATURE_ONLY_R03_S3,router_feature_only,Router Feature Only,3,beauty_top03_rfmoe,3,860012,3,ok,overall_seen_target,0.10627777777777778,0.0868299233400112,0.0692,0.0596,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_feature_only_r03_s3_20260419_084935_858876_pid799503_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q2_beauty_router_feature_only_r03_s3_20260419_084935_858876_pid799503.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q2/beauty/featured_moe_n3/route/Q2_BEAUTY_ROUTER_FEATURE_ONLY_R03_S3.log,204.47718119621277,,2026-04-19T08:52:55.040647Z
