early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,44,0.1155,ok,0.2039,0.108,1
True,23,0.1094,ok,0.1936,0.1058,2
True,36,0.1152,ok,0.2086,0.1099,3
True,65,0.1147,ok,0.2091,0.1121,4
True,29,0.112,ok,0.2002,0.1059,5
True,29,0.112,ok,0.2002,0.1059,6
True,17,0.0934,ok,0.1784,0.095,7
True,46,0.1152,ok,0.2078,0.1083,8
True,77,0.0705,ok,0.1274,0.0669,9
True,56,0.1138,ok,0.2094,0.1115,10
True,46,0.0881,ok,0.1506,0.0836,11
True,52,0.1163,ok,0.2052,0.1089,12
True,14,0.0949,ok,0.1915,0.097,13
True,21,0.1103,ok,0.1999,0.1076,14
True,29,0.1117,ok,0.1952,0.1044,15
True,30,0.1136,ok,0.2063,0.1084,16
True,62,0.0637,ok,0.1261,0.0616,17
True,46,0.0552,ok,0.1061,0.0514,18
True,35,0.1143,ok,0.206,0.1071,19
True,52,0.1165,ok,0.2084,0.1104,20
