anchor_setting_key,best_valid_diag_json_path,best_valid_mrr20,cold_item_count,cold_item_mrr20,dataset,diag_available,diag_cv_usage,diag_entropy_mean,diag_family_top_expert_mean_share,diag_n_eff,diag_ok_flag,diag_overview_path,diag_route_consistency_feature_group_knn_exposure_js,diag_route_consistency_feature_group_knn_exposure_score,diag_route_consistency_feature_group_knn_focus_js,diag_route_consistency_feature_group_knn_focus_score,diag_route_consistency_feature_group_knn_mean_js,diag_route_consistency_feature_group_knn_mean_score,diag_route_consistency_feature_group_knn_memory_js,diag_route_consistency_feature_group_knn_memory_score,diag_route_consistency_feature_group_knn_tempo_js,diag_route_consistency_feature_group_knn_tempo_score,diag_route_consistency_group_knn_js,diag_route_consistency_group_knn_score,diag_route_consistency_intra_group_knn_mean_js,diag_route_consistency_intra_group_knn_mean_score,diag_route_consistency_knn_js,diag_route_consistency_knn_score,diag_route_jitter_adjacent,diag_source_row_count,diag_stage,diag_top1_max_frac,global_best_valid_mrr20,gpu_id,hparam_id,interrupted,is_main_wide,logging_bundle_dir,long_session_count,long_session_mrr20,n_completed,phase_title,result_json_path,result_path_raw,result_payload_ok,run_id,run_phase,seed_id,sess_1_2_mrr20,sess_3_5_mrr20,sess_6_10_mrr20,setting_desc,setting_detail,setting_group,setting_id,setting_idx,setting_key,setting_short,setting_uid,source_axis,source_phase,special_available,special_ok_flag,special_path,special_test_overall_hit20,special_test_overall_mrr20,split,stage,status,test_mrr20,timestamp_utc,trigger
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s1_20260324_152253_412467_pid57027/diag/raw/best_valid_diag.json,0.0806,6890,0.11948464188308432,KuaiRecLargeStrictPosV2_0.2,1,0.20453639396077306,2.2574646869903146,0.1394931524991989,11.51813789869634,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s1_20260324_152253_412467_pid57027/diag/raw/overview_table.csv,0.02096009746105081,0.9792580386719059,0.023217054316467024,0.9770503877518639,,0.9790454715901019,0.02441623209523825,0.9758794328699913,0.016135452002527393,0.9839940270666466,0.002541100549443878,0.9974621253135647,0.005616704998033458,0.9944016407828146,0.008086608058635108,0.9919460005992989,0.0,1,macro@1,0.41486284222325137,0.0814,0,H1,False,0,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s1_20260324_152253_412467_pid57027,20508,0.170724117532605,10,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s1_20260324_152253_412467_pid57027.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s1_20260324_152253_412467_pid57027.json,1,AP10_00_H1_S1,P10_13_2_AP10_00_H1_S1,1,0.0,0.1495531184568431,0.15116195505142374,All 4 families,All 4 families,group_subset,,0,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s1_20260324_152253_412467_pid57027/special_metrics.json,0.21605735522812936,0.16127069173824313,verification,deep,run_complete,0.1613,2026-03-24T15:59:28.614756Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s2_20260324_152253_432325_pid57028/diag/raw/best_valid_diag.json,0.0809,6890,0.12034153535540373,KuaiRecLargeStrictPosV2_0.2,1,0.21346176524574265,2.294398158518973,0.1423354595899582,11.477039034564754,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s2_20260324_152253_432325_pid57028/diag/raw/overview_table.csv,0.015064497624235272,0.9850484042723134,0.01844868635579281,0.9817204489531629,,0.9835710748699433,0.02025624728832785,0.9799475322331817,0.012510010879393475,0.9875679140211152,0.002149327898646676,0.9978529802526072,0.003937401743127816,0.9960729025097551,0.00621846061574967,0.9938008339954885,0.0,1,macro@1,0.44558994288168924,0.0814,1,H1,False,0,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s2_20260324_152253_432325_pid57028,20508,0.17072649978200072,10,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s2_20260324_152253_432325_pid57028.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s2_20260324_152253_432325_pid57028.json,1,AP10_00_H1_S2,P10_13_2_AP10_00_H1_S2,2,0.0,0.14968392708905848,0.15146814528521038,All 4 families,All 4 families,group_subset,,0,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s2_20260324_152253_432325_pid57028/special_metrics.json,0.21650544294789004,0.16136914573898709,verification,deep,run_complete,0.1614,2026-03-24T16:07:36.642978Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s3_20260324_152253_350377_pid57029/diag/raw/best_valid_diag.json,0.0809,6890,0.12040724789369608,KuaiRecLargeStrictPosV2_0.2,1,0.21186922604235334,2.297604657474713,0.14184078574180603,11.484479005517297,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s3_20260324_152253_350377_pid57029/diag/raw/overview_table.csv,0.01455314752516267,0.9855522376780819,0.018081205529091787,0.982081278690278,,0.9839302238129126,0.019943695205166197,0.980253864745709,0.012241103391243457,0.9878335141375818,0.002113318155350159,0.9978889133292402,0.003816108588936975,0.9961938354112786,0.006072107846899995,0.9939462901429241,0.0,1,macro@1,0.4454758404982918,0.0814,2,H1,False,0,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s3_20260324_152253_350377_pid57029,20508,0.1707372870232662,10,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s3_20260324_152253_350377_pid57029.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s3_20260324_152253_350377_pid57029.json,1,AP10_00_H1_S3,P10_13_2_AP10_00_H1_S3,3,0.0,0.14976129463262286,0.15150995844171006,All 4 families,All 4 families,group_subset,,0,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s3_20260324_152253_350377_pid57029/special_metrics.json,0.2165581591502148,0.1614029622830443,verification,deep,run_complete,0.1614,2026-03-24T16:02:38.324445Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s4_20260324_152253_333974_pid57030/diag/raw/best_valid_diag.json,0.0807,6890,0.11997280565289177,KuaiRecLargeStrictPosV2_0.2,1,0.21124320194206214,2.2732149015964827,0.1415627896785736,11.487386512850737,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s4_20260324_152253_333974_pid57030/diag/raw/overview_table.csv,0.01863971857272411,0.9815329266313653,0.021070320302817296,0.9791501080163818,,0.981038767309935,0.022378480005010283,0.9778700607383534,0.01450268351247709,0.9856019738536393,0.0024072688237366234,0.9975956263242591,0.0048621426742229395,0.995151788478648,0.007275559329941305,0.9927508434812972,0.0,1,macro@1,0.4281434647300584,0.0814,3,H1,False,0,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s4_20260324_152253_333974_pid57030,20508,0.1706785209132175,10,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s4_20260324_152253_333974_pid57030.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s4_20260324_152253_333974_pid57030.json,1,AP10_00_H1_S4,P10_13_2_AP10_00_H1_S4,4,0.0,0.14970986110263576,0.15143070241514986,All 4 families,All 4 families,group_subset,,0,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h1_s4_20260324_152253_333974_pid57030/special_metrics.json,0.21618914573394132,0.16134169864019515,verification,deep,run_complete,0.1613,2026-03-24T16:03:32.873618Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s1_20260324_152253_431472_pid57031/diag/raw/best_valid_diag.json,0.0814,6890,0.12254889574772387,KuaiRecLargeStrictPosV2_0.2,1,0.12981948242129437,2.2288494242863566,0.11106020212173462,11.801115049278975,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s1_20260324_152253_431472_pid57031/diag/raw/overview_table.csv,0.02303332758379865,0.9772299145186861,0.030233937346930872,0.9702185366476105,,0.975294254453331,0.0300680824136138,0.9703794655233643,0.0167910834039278,0.9833491011236631,0.004347373209361267,0.995662062938445,0.004822716633231508,0.995194216412799,0.009532377618154226,0.990512911474888,0.0,1,macro@1,0.21615018558417065,0.0814,4,H3,False,0,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s1_20260324_152253_431472_pid57031,20508,0.17103249518742436,10,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s1_20260324_152253_431472_pid57031.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s1_20260324_152253_431472_pid57031.json,1,AP10_00_H3_S1,P10_13_2_AP10_00_H3_S1,1,0.0,0.15230898790559344,0.1495819143536245,All 4 families,All 4 families,group_subset,,0,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s1_20260324_152253_431472_pid57031/special_metrics.json,0.21879859774901816,0.16178449613842855,verification,deep,run_complete,0.1618,2026-03-24T16:18:15.288476Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s2_20260324_152253_437384_pid57032/diag/raw/best_valid_diag.json,0.0814,6890,0.12295282838868818,KuaiRecLargeStrictPosV2_0.2,1,0.12882177892858448,2.2192052646643936,0.10411491990089417,11.804109327849163,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s2_20260324_152253_437384_pid57032/diag/raw/overview_table.csv,0.02351917689136171,0.9767552433600514,0.030988296598115868,0.9694869193046691,,0.9745441936078802,0.03144753295518597,0.9690417978794144,0.017255204569268004,0.9828928138873859,0.004935084978152627,0.9950770725460243,0.004415615469674686,0.9955981543029224,0.00967099994655199,0.9903756137852738,0.0,1,macro@1,0.15540520888566717,0.0814,5,H3,False,0,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s2_20260324_152253_437384_pid57032,20508,0.17094158431740708,10,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s2_20260324_152253_437384_pid57032.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s2_20260324_152253_437384_pid57032.json,1,AP10_00_H3_S2,P10_13_2_AP10_00_H3_S2,2,0.0,0.15128650256299292,0.15041555932259934,All 4 families,All 4 families,group_subset,,0,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s2_20260324_152253_437384_pid57032/special_metrics.json,0.21842958433274468,0.16165894255646543,verification,deep,run_complete,0.1617,2026-03-24T16:14:38.082910Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s3_20260324_152253_402420_pid57033/diag/raw/best_valid_diag.json,0.0813,6890,0.12288208364445516,KuaiRecLargeStrictPosV2_0.2,1,0.1318544743402459,2.2066459228603565,0.10467410087585449,11.794937212997745,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s3_20260324_152253_402420_pid57033/diag/raw/overview_table.csv,0.02511323870790702,0.9751994754470515,0.03271866790303122,0.9678107975337397,,0.9731552322153605,0.03297365006625442,0.9675640545018667,0.018116516174441946,0.9820466013787839,0.0051199186389553515,0.9948931658045265,0.004747922156067201,0.9952679307302092,0.010230344695183843,0.9898218072853476,0.0,1,macro@1,0.1594189280192945,0.0814,6,H3,False,0,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s3_20260324_152253_402420_pid57033,20508,0.1708445468650826,10,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s3_20260324_152253_402420_pid57033.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s3_20260324_152253_402420_pid57033.json,1,AP10_00_H3_S3,P10_13_2_AP10_00_H3_S3,3,0.0,0.15097907825241996,0.15018566837876407,All 4 families,All 4 families,group_subset,,0,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s3_20260324_152253_402420_pid57033/special_metrics.json,0.21724346978043702,0.16148179343423455,verification,deep,run_complete,0.1615,2026-03-24T16:16:23.665220Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s4_20260324_152253_368032_pid57034/diag/raw/best_valid_diag.json,0.0813,6890,0.12269834253736954,KuaiRecLargeStrictPosV2_0.2,1,0.1538608922403785,2.211495287263937,0.10813076794147491,11.722493095603694,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s4_20260324_152253_368032_pid57034/diag/raw/overview_table.csv,0.02446722080232121,0.9758296753079881,0.0319287485352335,0.9685755920503083,,0.9737835330072104,0.0319851419165079,0.9685209723377624,0.017952290047045582,0.9822078923327829,0.004792930896156077,0.9952185368684151,0.0052009361667048615,0.9948185612560627,0.010219915840773006,0.9898321300466957,0.0,1,macro@1,0.17510464978398851,0.0814,7,H3,False,0,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s4_20260324_152253_368032_pid57034,20508,0.17100512713916136,10,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s4_20260324_152253_368032_pid57034.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s4_20260324_152253_368032_pid57034.json,1,AP10_00_H3_S4,P10_13_2_AP10_00_H3_S4,4,0.0,0.15127147440247213,0.14970906258841007,All 4 families,All 4 families,group_subset,,0,P10-00_FULL,FULL,P10_00,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_00_h3_s4_20260324_152253_368032_pid57034/special_metrics.json,0.217981496612984,0.16154002143798832,verification,deep,run_complete,0.1615,2026-03-24T16:08:25.158648Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_06_h1_s1_20260324_233031_517386_pid59891/diag/raw/best_valid_diag.json,0.08,6890,0.11987524883407986,KuaiRecLargeStrictPosV2_0.2,1,0.13247490279451302,1.7155939102467297,0.09872414171695709,5.896518262733831,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_06_h1_s1_20260324_233031_517386_pid59891/diag/raw/overview_table.csv,0.0,0.0,0.0,1.0,,0.9991595761152492,0.0,0.0,0.001682261979049925,0.9983191522304984,0.0005343495922421587,0.9994657931470758,0.0005111454798258481,0.9994889895300862,0.0010747149438145329,0.9989258623554614,0.0,1,macro@1,0.39715012517702647,0.0814,0,H1,False,0,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_06_h1_s1_20260324_233031_517386_pid59891,20508,0.17064910342577885,10,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_06_h1_s1_20260324_233031_517386_pid59891.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_06_h1_s1_20260324_233031_517386_pid59891.json,1,AP10_06_H1_S1,P10_13_2_AP10_06_H1_S1,1,0.0,0.1516864620419907,0.15141228008739321,Tempo + Memory,Tempo + Memory,group_subset,,6,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_06_h1_s1_20260324_233031_517386_pid59891/special_metrics.json,0.21848230053506945,0.16181074640285,verification,deep,run_complete,0.1618,2026-03-25T00:11:05.313966Z,run_complete
P10-00_FULL,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_06_h1_s2_20260324_234622_121613_pid59987/diag/raw/best_valid_diag.json,0.08,6890,0.11998688349735495,KuaiRecLargeStrictPosV2_0.2,1,0.13297415128427292,1.7125228204766796,0.0988844558596611,5.895750542363762,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_06_h1_s2_20260324_234622_121613_pid59987/diag/raw/overview_table.csv,0.0,0.0,0.0,1.0,,0.9990938507151534,0.0,0.0,0.0018139427695669935,0.9981877014303069,0.0005505545331320112,0.9994495969942057,0.0005481088848646152,0.9994520476936557,0.0011298133693071592,0.9988708246295217,0.0,1,macro@1,0.39313640604339917,0.0814,1,H1,False,0,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_06_h1_s2_20260324_234622_121613_pid59987,20508,0.1706652064524883,10,Feature Portability / Compactness,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_06_h1_s2_20260324_234622_121613_pid59987.json,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_06_h1_s2_20260324_234622_121613_pid59987.json,1,AP10_06_H1_S2,P10_13_2_AP10_06_H1_S2,2,0.0,0.15163475620491562,0.1513396577350401,Tempo + Memory,Tempo + Memory,group_subset,,6,P10-06_Tempo_Memory,Tempo_Memory,P10_06,phase10_feature_portability_v1,P10,1,True,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P10/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_ap10_06_h1_s2_20260324_234622_121613_pid59987/special_metrics.json,0.21850865863623184,0.16179129029938746,verification,deep,run_complete,0.1618,2026-03-25T00:17:48.237088Z,run_complete
